1342212194316,GOOG,244.4162606,180
1342212194334,MSFT,243.9959415,325
1342212194351,ORCL,243.7293946,441
1342212194368,SUNW,243.1664633,141
1342212194386,YHOO,242.7701887,367
1342212194404,CSCO,241.1747485,468
1342212194427,DELL,241.0666909,295
1342212194443,GOOG,239.9658497,289
1342212194455,MSFT,239.5722153,314
1342212194472,ORCL,241.0627575,446
1342212194489,SUNW,240.8975134,431
1342212194506,YHOO,242.5143546,392
1342212194522,CSCO,242.7651374,411
1342212194539,DELL,242.51858,365
1342212194556,GOOG,241.6129897,359
1342212194572,MSFT,241.9358804,213
1342212194588,ORCL,241.058553,102
1342212194605,SUNW,240.8189981,164
1342212194622,YHOO,240.5665981,412
1342212194637,CSCO,241.0561299,417
1342212194654,DELL,240.9309848,225
1342212194670,GOOG,240.1580049,109
1342212194686,MSFT,241.390331,313
1342212194702,ORCL,241.9911766,245
1342212194718,SUNW,243.2641397,224
1342212194733,YHOO,243.5500811,183
1342212194749,CSCO,243.1708813,163
1342212194764,DELL,243.3079359,246
1342212194781,GOOG,243.4057196,108
1342212194796,MSFT,243.637593,192
1342212194811,ORCL,242.4517486,159
1342212194827,SUNW,242.1414941,235
1342212194843,YHOO,241.4854845,222
1342212194858,CSCO,241.7883349,136
1342212194873,DELL,241.0768295,275
1342212194888,GOOG,241.2609101,201
1342212194903,MSFT,240.4589882,286
1342212194918,ORCL,240.0165074,153
1342212194933,SUNW,238.9635826,272
1342212194948,YHOO,238.9169302,407
1342212194963,CSCO,238.632951,289
1342212194978,DELL,238.6155374,403
1342212194992,GOOG,238.4029736,438
1342212195008,MSFT,238.0644267,164
1342212195022,ORCL,237.9654896,150
1342212195037,SUNW,239.1161815,353
1342212195052,YHOO,239.3549115,143
1342212195066,CSCO,239.5415974,257
1342212195081,DELL,239.447476,474
1342212195095,GOOG,239.6752437,114
1342212195109,MSFT,240.6182594,429
1342212195125,ORCL,240.0660119,124
1342212195138,SUNW,239.9908247,215
1342212195152,YHOO,238.6531108,465
1342212195166,CSCO,239.5383059,273
1342212195181,DELL,239.1885033,131
1342212195195,GOOG,238.712335,412
1342212195209,MSFT,238.2823294,355
1342212195223,ORCL,238.3856329,428
1342212195237,SUNW,238.758554,329
1342212195251,YHOO,237.3971971,119
1342212195265,CSCO,237.6356578,365
1342212195278,DELL,238.3673248,481
1342212195292,GOOG,239.0127496,451
1342212195306,MSFT,241.1100562,376
1342212195320,ORCL,243.6356773,481
1342212195333,SUNW,243.5372616,167
1342212195347,YHOO,242.7366394,265
1342212195361,CSCO,242.0331038,141
1342212195374,DELL,241.0674536,374
1342212195388,GOOG,241.6024554,414
1342212195401,MSFT,240.8482713,495
1342212195415,ORCL,240.3181037,131
1342212195429,SUNW,240.3636536,344
1342212195444,YHOO,241.0967141,158
1342212195458,CSCO,241.6349415,222
1342212195467,DELL,242.8416089,149
1342212195481,GOOG,244.6526602,293
1342212195494,MSFT,244.9713789,104
1342212195507,ORCL,245.5256439,288
1342212195520,SUNW,246.4255744,198
1342212195533,YHOO,247.3563964,137
1342212195546,CSCO,246.3918191,288
1342212195559,DELL,246.3245862,443
1342212195572,GOOG,244.5944788,454
1342212195585,MSFT,245.9668151,420
1342212195598,ORCL,244.7956058,172
1342212195611,SUNW,244.5058896,111
1342212195624,YHOO,243.5659447,225
1342212195636,CSCO,241.8629453,482
1342212195649,DELL,240.2100774,428
1342212195661,GOOG,239.6290089,225
1342212195675,MSFT,240.2806872,293
1342212195687,ORCL,241.1371946,173
1342212195699,SUNW,242.1077453,118
1342212195712,YHOO,242.6595067,191
1342212195725,CSCO,244.2770348,448
1342212195738,DELL,243.8580288,241
1342212195750,GOOG,246.4231549,166
1342212195762,MSFT,246.1509786,179
1342212195774,ORCL,244.2780685,195
1342212195787,SUNW,242.0695375,498
1342212195800,YHOO,241.6582089,495
1342212195811,CSCO,244.0626813,465
1342212195824,DELL,243.3287285,351
1342212195837,GOOG,242.7282312,486
1342212195848,MSFT,241.4189036,480
1342212195860,ORCL,242.7990534,193
1342212195873,SUNW,242.0080293,178
1342212195885,YHOO,242.9948231,321
1342212195897,CSCO,240.7461607,418
1342212195910,DELL,240.9496175,404
1342212195921,GOOG,242.3388403,309
1342212195934,MSFT,242.1586972,310
1342212195946,ORCL,240.1300241,279
1342212195958,SUNW,240.5014197,131
1342212195968,YHOO,242.5853863,218
1342212195981,CSCO,242.5406869,187
1342212195993,DELL,243.2775689,393
1342212196005,GOOG,242.9619708,168
1342212196016,MSFT,243.6793938,114
1342212196028,ORCL,243.4163419,316
1342212196040,SUNW,244.8683821,431
1342212196052,YHOO,243.1038545,396
1342212196064,CSCO,243.7457813,334
1342212196075,DELL,242.8088197,351
1342212196086,GOOG,243.1067754,120
1342212196099,MSFT,243.8542954,486
1342212196110,ORCL,245.116405,390
1342212196122,SUNW,244.6469698,457
1342212196133,YHOO,244.9839271,391
1342212196144,CSCO,245.8139845,395
1342212196156,DELL,245.6221341,142
1342212196167,GOOG,245.4376651,289
1342212196179,MSFT,245.9029867,254
1342212196191,ORCL,246.6921832,337
1342212196202,SUNW,245.2051085,165
1342212196214,YHOO,244.4745447,267
1342212196224,CSCO,243.6598093,262
1342212196236,DELL,245.1927994,232
1342212196248,GOOG,245.9794196,212
1342212196258,MSFT,246.2276953,269
1342212196270,ORCL,245.7820435,391
1342212196281,SUNW,246.0000266,419
1342212196293,YHOO,245.3394077,427
1342212196303,CSCO,245.1052889,372
1342212196314,DELL,245.4032859,396
1342212196326,GOOG,245.8456365,275
1342212196337,MSFT,244.516553,485
1342212196348,ORCL,243.6963068,153
1342212196359,SUNW,244.0291124,445
1342212196370,YHOO,242.3283311,488
1342212196382,CSCO,241.9591643,338
1342212196393,DELL,241.8816353,296
1342212196403,GOOG,242.6251736,365
1342212196414,MSFT,241.687501,110
1342212196425,ORCL,242.0101269,284
1342212196436,SUNW,241.8253827,281
1342212196447,YHOO,241.6239051,292
1342212196460,CSCO,242.213362,345
1342212196468,DELL,241.4536484,105
1342212196479,GOOG,241.5882395,461
1342212196490,MSFT,242.4390323,418
1342212196501,ORCL,242.4923217,133
1342212196513,SUNW,240.4675996,176
1342212196522,YHOO,240.4345878,199
1342212196533,CSCO,240.9651032,244
1342212196544,DELL,240.1432481,359
1342212196555,GOOG,241.0784193,216
1342212196566,MSFT,241.7096359,405
1342212196575,ORCL,241.1719747,244
1342212196586,SUNW,240.7898401,305
1342212196598,YHOO,240.8432129,421
1342212196608,CSCO,239.1350413,284
1342212196618,DELL,240.1087231,232
1342212196628,GOOG,240.2066971,312
1342212196639,MSFT,241.0955693,416
1342212196649,ORCL,240.5756785,110
1342212196660,SUNW,241.7933007,367
1342212196670,YHOO,242.9413311,299
1342212196681,CSCO,242.4958345,457
1342212196692,DELL,241.6311732,233
1342212196702,GOOG,244.4113614,462
1342212196713,MSFT,242.9746543,241
1342212196722,ORCL,242.3298443,334
1342212196733,SUNW,242.6770134,258
1342212196744,YHOO,242.1919201,382
1342212196753,CSCO,239.8585147,180
1342212196764,DELL,239.078201,363
1342212196778,GOOG,239.8906305,458
1342212196785,MSFT,239.8848087,419
1342212196795,ORCL,240.3251213,256
1342212196805,SUNW,241.2579672,153
1342212196815,YHOO,240.1369522,115
1342212196825,CSCO,240.9315302,362
1342212196835,DELL,239.9833881,452
1342212196847,GOOG,239.687613,158
1342212196856,MSFT,239.8779449,164
1342212196866,ORCL,239.210354,382
1342212196876,SUNW,239.5301199,440
1342212196887,YHOO,240.9754782,210
1342212196896,CSCO,243.0661721,256
1342212196906,DELL,243.5755091,256
1342212196916,GOOG,242.9692403,383
1342212196926,MSFT,242.6929383,461
1342212196936,ORCL,241.9929398,351
1342212196946,SUNW,241.0873204,131
1342212196956,YHOO,241.7700543,383
1342212196966,CSCO,242.4488935,133
1342212196978,DELL,241.3848743,241
1342212196986,GOOG,241.0540492,194
1342212196997,MSFT,239.3142049,480
1342212197006,ORCL,237.3330206,170
1342212197016,SUNW,236.5010387,109
1342212197026,YHOO,235.6068984,404
1342212197035,CSCO,236.1194974,454
1342212197045,DELL,236.3743427,208
1342212197055,GOOG,236.3237179,243
1342212197065,MSFT,236.4156097,318
1342212197075,ORCL,237.1806418,207
1342212197084,SUNW,238.0199063,111
1342212197094,YHOO,239.5893836,260
1342212197103,CSCO,240.9307765,387
1342212197114,DELL,239.7894789,190
1342212197123,GOOG,239.9156003,155
1342212197133,MSFT,239.3751905,138
1342212197143,ORCL,238.7234481,468
1342212197152,SUNW,238.822003,204
1342212197162,YHOO,238.4873008,483
1342212197172,CSCO,239.3842622,101
1342212197181,DELL,241.4736472,196
1342212197190,GOOG,241.1462411,474
1342212197200,MSFT,240.5799935,241
1342212197210,ORCL,240.5750396,472
1342212197220,SUNW,241.2125027,130
1342212197229,YHOO,241.0671693,330
1342212197239,CSCO,240.830126,466
1342212197248,DELL,241.5557516,310
1342212197258,GOOG,243.0411114,228
1342212197267,MSFT,242.7796258,299
1342212197277,ORCL,243.7883939,489
1342212197286,SUNW,243.5459713,196
1342212197296,YHOO,243.851277,385
1342212197304,CSCO,242.7977341,168
1342212197314,DELL,244.3087294,421
1342212197323,GOOG,244.4814926,381
1342212197333,MSFT,244.0175757,154
1342212197343,ORCL,244.7928522,196
1342212197351,SUNW,245.7637024,303
1342212197361,YHOO,246.6781558,204
1342212197371,CSCO,247.673748,457
1342212197379,DELL,247.0592237,316
1342212197390,GOOG,246.5805132,432
1342212197398,MSFT,246.7740313,223
1342212197407,ORCL,249.0012004,409
1342212197417,SUNW,248.6590952,104
1342212197426,YHOO,249.0524784,499
1342212197436,CSCO,250.4013836,146
1342212197444,DELL,250.9160142,395
1342212197468,GOOG,250.3581279,109
1342212197479,MSFT,250.3197104,249
1342212197479,ORCL,248.1674486,102
1342212197482,SUNW,249.3967318,372
1342212197491,YHOO,248.985136,368
1342212197499,CSCO,246.5757603,228
1342212197508,DELL,245.5292276,160
1342212197518,GOOG,245.8150753,315
1342212197527,MSFT,245.1930353,292
1342212197536,ORCL,246.2227911,146
1342212197545,SUNW,246.3603136,383
1342212197554,YHOO,247.6329376,290
1342212197564,CSCO,247.454244,253
1342212197572,DELL,246.6368917,199
1342212197581,GOOG,246.4291171,405
1342212197590,MSFT,247.5180482,297
1342212197599,ORCL,247.926749,491
1342212197608,SUNW,248.3550478,375
1342212197617,YHOO,248.0837147,210
1342212197626,CSCO,247.7522617,117
1342212197635,DELL,247.5089831,445
1342212197644,GOOG,247.1184211,490
1342212197653,MSFT,248.2684048,215
1342212197662,ORCL,246.9607141,388
1342212197671,SUNW,245.7823365,195
1342212197680,YHOO,245.6500727,137
1342212197689,CSCO,244.9985967,405
1342212197697,DELL,245.7017373,148
1342212197706,GOOG,244.6464468,137
1342212197715,MSFT,243.5606455,143
1342212197724,ORCL,243.3825824,375
1342212197733,SUNW,244.7771814,205
1342212197742,YHOO,244.7598917,111
1342212197751,CSCO,243.7550103,323
1342212197759,DELL,245.7690667,333
1342212197768,GOOG,246.3587199,410
1342212197777,MSFT,245.8944886,169
1342212197786,ORCL,245.1627317,236
1342212197794,SUNW,243.9591044,139
1342212197803,YHOO,244.5869803,184
1342212197811,CSCO,244.6207018,387
1342212197821,DELL,245.0859278,372
1342212197829,GOOG,243.6656956,187
1342212197838,MSFT,245.6896808,283
1342212197847,ORCL,245.9387835,210
1342212197855,SUNW,245.4576857,242
1342212197864,YHOO,244.9004318,276
1342212197873,CSCO,245.2219759,167
1342212197881,DELL,244.765354,376
1342212197889,GOOG,244.2629057,493
1342212197899,MSFT,244.61186,262
1342212197907,ORCL,245.2351725,321
1342212197915,SUNW,245.908149,471
1342212197925,YHOO,247.9925163,343
1342212197933,CSCO,249.455623,380
1342212197942,DELL,250.183787,370
1342212197950,GOOG,249.7661331,240
1342212197959,MSFT,250.1329636,183
1342212197967,ORCL,249.0051255,464
1342212197976,SUNW,250.2270091,342
1342212197984,YHOO,248.8118376,120
1342212197995,CSCO,249.0540003,123
1342212198002,DELL,248.4127727,327
1342212198009,GOOG,249.0210387,244
1342212198018,MSFT,249.4824152,449
1342212198027,ORCL,249.3592759,109
1342212198035,SUNW,250.1956666,225
1342212198044,YHOO,249.2581164,365
1342212198052,CSCO,251.0488226,290
1342212198060,DELL,251.4329652,115
1342212198068,GOOG,250.1908309,298
1342212198077,MSFT,250.18008,447
1342212198086,ORCL,250.1121689,495
1342212198095,SUNW,249.8030731,475
1342212198102,YHOO,248.8915744,260
1342212198111,CSCO,249.0305752,246
1342212198119,DELL,247.7415634,464
1342212198128,GOOG,248.62908,412
1342212198135,MSFT,248.9187402,280
1342212198144,ORCL,249.280548,449
1342212198153,SUNW,248.883403,264
1342212198160,YHOO,248.0976894,341
1342212198169,CSCO,247.6495707,158
1342212198178,DELL,247.1795866,411
1342212198185,GOOG,245.7690615,313
1342212198193,MSFT,245.2656842,216
1342212198202,ORCL,243.9531635,440
1342212198211,SUNW,244.0137759,393
1342212198218,YHOO,244.3255021,388
1342212198226,CSCO,245.562072,421
1342212198235,DELL,245.2708733,225
1342212198245,GOOG,246.6435509,127
1342212198251,MSFT,246.660153,370
1342212198259,ORCL,247.0201387,356
1342212198268,SUNW,246.8280993,291
1342212198276,YHOO,246.2732869,334
1342212198284,CSCO,246.131925,417
1342212198293,DELL,245.5115011,417
1342212198300,GOOG,245.8104833,173
1342212198308,MSFT,246.0087484,299
1342212198316,ORCL,246.459563,237
1342212198326,SUNW,247.0574005,425
1342212198333,YHOO,246.7597063,258
1342212198342,CSCO,247.2142627,462
1342212198349,DELL,247.4161087,146
1342212198357,GOOG,246.2941177,435
1342212198365,MSFT,246.9443912,481
1342212198373,ORCL,248.2328735,267
1342212198381,SUNW,247.8939638,286
1342212198389,YHOO,248.418055,374
1342212198397,CSCO,250.6323852,138
1342212198405,DELL,249.7125171,451
1342212198413,GOOG,249.1880086,320
1342212198421,MSFT,249.1750084,114
1342212198430,ORCL,251.4809954,417
1342212198437,SUNW,250.9576395,156
1342212198445,YHOO,250.4670903,152
1342212198453,CSCO,252.0627702,431
1342212198461,DELL,251.5175087,282
1342212198470,GOOG,251.5718516,138
1342212198480,MSFT,252.6244387,259
1342212198485,ORCL,254.7192762,434
1342212198494,SUNW,254.4079249,350
1342212198501,YHOO,254.7043138,458
1342212198510,CSCO,254.0821761,200
1342212198516,DELL,255.6805282,145
1342212198525,GOOG,256.9299194,187
1342212198546,MSFT,256.6105864,256
1342212198547,ORCL,255.2770199,431
1342212198552,SUNW,254.5681049,430
1342212198558,YHOO,256.3978278,131
1342212198565,CSCO,257.3705512,232
1342212198573,DELL,257.4128302,238
1342212198580,GOOG,256.2164187,264
1342212198588,MSFT,255.9842335,124
1342212198596,ORCL,256.3812627,448
1342212198604,SUNW,255.9619546,111
1342212198611,YHOO,255.5959177,374
1342212198619,CSCO,254.1975259,189
1342212198626,DELL,253.650675,154
1342212198635,GOOG,253.2523969,276
1342212198643,MSFT,251.667674,423
1342212198650,ORCL,251.8760164,298
1342212198658,SUNW,251.991544,275
1342212198665,YHOO,251.4674046,350
1342212198674,CSCO,251.644248,248
1342212198681,DELL,251.8463149,102
1342212198689,GOOG,253.0854498,437
1342212198696,MSFT,252.1135257,193
1342212198705,ORCL,252.8251716,151
1342212198712,SUNW,253.5308652,145
1342212198720,YHOO,253.3300192,237
1342212198728,CSCO,255.3478962,196
1342212198735,DELL,256.4109802,481
1342212198743,GOOG,256.2692792,310
1342212198751,MSFT,254.4298404,441
1342212198759,ORCL,254.8689741,113
1342212198766,SUNW,255.7132808,388
1342212198773,YHOO,257.2898159,488
1342212198781,CSCO,258.0258556,336
1342212198789,DELL,260.2062178,191
1342212198797,GOOG,259.2452197,370
1342212198804,MSFT,258.4311042,309
1342212198812,ORCL,259.3367919,186
1342212198820,SUNW,258.8825846,168
1342212198827,YHOO,257.5421829,407
1342212198834,CSCO,256.2397535,149
1342212198842,DELL,254.9218226,193
1342212198850,GOOG,253.0116028,490
1342212198858,MSFT,251.6634579,150
1342212198865,ORCL,251.3612291,404
1342212198873,SUNW,250.1087995,410
1342212198880,YHOO,251.4067628,419
1342212198887,CSCO,250.914078,332
1342212198895,DELL,250.81049,323
1342212198902,GOOG,250.9774333,445
1342212198910,MSFT,250.0684322,217
1342212198917,ORCL,251.376987,344
1342212198925,SUNW,252.223327,166
1342212198932,YHOO,254.0775978,355
1342212198940,CSCO,253.4988462,237
1342212198947,DELL,253.6684371,363
1342212198955,GOOG,253.3494243,134
1342212198962,MSFT,254.2973977,438
1342212198970,ORCL,254.9076546,404
1342212198977,SUNW,254.9409973,142
1342212198985,YHOO,254.5887172,455
1342212198992,CSCO,253.900005,145
1342212199000,DELL,255.2254037,111
1342212199008,GOOG,255.5664462,276
1342212199015,MSFT,255.6376622,465
1342212199023,ORCL,255.7508183,134
1342212199031,SUNW,255.3583697,149
1342212199037,YHOO,256.394891,267
1342212199044,CSCO,256.3779306,364
1342212199052,DELL,256.814083,339
1342212199060,GOOG,257.4447749,175
1342212199066,MSFT,258.1810651,124
1342212199074,ORCL,257.0267299,486
1342212199082,SUNW,257.5656024,269
1342212199089,YHOO,256.7404851,103
1342212199096,CSCO,257.38367,249
1342212199103,DELL,258.4464319,150
1342212199111,GOOG,257.3839108,107
1342212199118,MSFT,255.8522222,232
1342212199125,ORCL,254.9028297,314
1342212199133,SUNW,254.2394665,169
1342212199140,YHOO,254.5872317,453
1342212199147,CSCO,254.7571483,350
1342212199155,DELL,254.7878725,177
1342212199162,GOOG,255.4021066,498
1342212199171,MSFT,254.6033813,425
1342212199176,ORCL,254.447563,162
1342212199184,SUNW,254.2314952,158
1342212199191,YHOO,253.7668646,219
1342212199198,CSCO,254.7930116,264
1342212199205,DELL,254.1544208,191
1342212199213,GOOG,254.0141837,256
1342212199220,MSFT,254.2763962,186
1342212199227,ORCL,254.7262519,337
1342212199234,SUNW,253.8646724,491
1342212199243,YHOO,253.3255866,103
1342212199250,CSCO,252.5180396,112
1342212199269,DELL,251.911046,430
1342212199269,GOOG,250.3051194,269
1342212199271,MSFT,252.1864654,425
1342212199278,ORCL,249.558783,302
1342212199285,SUNW,249.6192651,469
1342212199295,YHOO,249.5293914,210
1342212199299,CSCO,250.7965993,121
1342212199306,DELL,250.5593293,255
1342212199314,GOOG,252.195681,140
1342212199321,MSFT,251.4280347,377
1342212199328,ORCL,252.5982427,376
1342212199336,SUNW,254.0179734,472
1342212199342,YHOO,254.1610696,460
1342212199349,CSCO,253.8414399,220
1342212199356,DELL,252.3700213,472
1342212199364,GOOG,251.849647,376
1342212199371,MSFT,250.1077296,186
1342212199378,ORCL,249.4512415,366
1342212199385,SUNW,249.241677,424
1342212199396,YHOO,250.4020214,267
1342212199399,CSCO,251.1330049,279
1342212199406,DELL,250.4584016,499
1342212199413,GOOG,252.4193553,313
1342212199420,MSFT,253.2656961,353
1342212199427,ORCL,253.4655336,174
1342212199434,SUNW,252.7709687,102
1342212199442,YHOO,252.4226449,169
1342212199449,CSCO,252.2559446,225
1342212199456,DELL,252.8767315,300
1342212199463,GOOG,254.1292221,353
1342212199470,MSFT,252.5906168,172
1342212199478,ORCL,252.4084418,180
1342212199484,SUNW,255.2543103,107
1342212199491,YHOO,255.494461,497
1342212199499,CSCO,255.749313,393
1342212199505,DELL,254.7535527,268
1342212199512,GOOG,255.8118155,308
1342212199519,MSFT,255.0543802,451
1342212199526,ORCL,255.4107362,364
1342212199533,SUNW,253.9199534,290
1342212199540,YHOO,254.1423269,376
1342212199547,CSCO,252.737746,140
1342212199554,DELL,253.7851391,149
1342212199561,GOOG,254.3373348,161
1342212199568,MSFT,253.4346793,100
1342212199575,ORCL,255.4375376,225
1342212199581,SUNW,256.3652915,356
1342212199588,YHOO,254.3312765,344
1342212199595,CSCO,254.6830249,271
1342212199602,DELL,254.935822,178
1342212199609,GOOG,254.0856025,272
1342212199616,MSFT,253.3639654,371
1342212199623,ORCL,254.4206528,458
1342212199630,SUNW,254.7056986,307
1342212199637,YHOO,253.7530069,165
1342212199644,CSCO,254.061471,274
1342212199651,DELL,255.2117398,427
1342212199657,GOOG,254.1238623,166
1342212199664,MSFT,255.0954854,270
1342212199671,ORCL,254.5710375,185
1342212199678,SUNW,253.6839726,156
1342212199684,YHOO,254.1255748,195
1342212199692,CSCO,253.6111571,195
1342212199699,DELL,254.0056122,314
1342212199706,GOOG,253.007975,340
1342212199712,MSFT,253.5248205,118
1342212199719,ORCL,253.9407136,429
1342212199726,SUNW,252.6400699,448
1342212199733,YHOO,254.5757925,385
1342212199740,CSCO,255.3287003,234
1342212199746,DELL,255.455966,410
1342212199753,GOOG,254.7897307,410
1342212199760,MSFT,255.506198,164
1342212199767,ORCL,255.3529987,104
1342212199774,SUNW,253.9650083,293
1342212199780,YHOO,253.7166402,371
1342212199787,CSCO,253.6612673,449
1342212199794,DELL,252.7556405,280
1342212199801,GOOG,251.0482569,220
1342212199808,MSFT,251.4437155,319
1342212199814,ORCL,251.8322751,104
1342212199821,SUNW,251.7827994,415
1342212199828,YHOO,253.1997905,342
1342212199835,CSCO,255.5301923,379
1342212199841,DELL,256.3852205,317
1342212199848,GOOG,257.4936691,350
1342212199855,MSFT,258.3001164,197
1342212199863,ORCL,257.8159882,213
1342212199868,SUNW,256.4203665,438
1342212199874,YHOO,256.3432127,231
1342212199882,CSCO,255.2597427,240
1342212199888,DELL,255.2990349,242
1342212199896,GOOG,255.6084414,494
1342212199902,MSFT,254.3676697,221
1342212199908,ORCL,254.6304777,405
1342212199915,SUNW,255.6303714,483
1342212199922,YHOO,257.2821031,483
1342212199929,CSCO,257.8020179,429
1342212199935,DELL,258.0939916,270
1342212199942,GOOG,260.0977378,257
1342212199948,MSFT,259.941544,179
1342212199955,ORCL,262.0372565,273
1342212199962,SUNW,262.7665507,238
1342212199968,YHOO,264.2071188,364
1342212199975,CSCO,263.2987308,116
1342212199982,DELL,263.9068614,261
1342212199988,GOOG,265.5045538,329
1342212199995,MSFT,265.005228,141
1342212200002,ORCL,266.5137794,392
1342212200008,SUNW,266.7163371,359
1342212200014,YHOO,265.7149464,374
1342212200021,CSCO,264.8193891,277
1342212200028,DELL,265.2255479,391
1342212200035,GOOG,266.329559,129
1342212200041,MSFT,266.5289044,104
1342212200047,ORCL,265.2608984,380
1342212200054,SUNW,265.5537133,422
1342212200060,YHOO,265.8878815,379
1342212200068,CSCO,265.8424063,318
1342212200074,DELL,267.2707694,107
1342212200081,GOOG,269.5618232,247
1342212200087,MSFT,269.1282195,402
1342212200093,ORCL,269.0102085,191
1342212200100,SUNW,268.4632849,103
1342212200108,YHOO,267.9631066,490
1342212200113,CSCO,266.0729029,340
1342212200119,DELL,267.7183765,353
1342212200126,GOOG,268.2849758,116
1342212200133,MSFT,267.2803811,453
1342212200140,ORCL,267.7421558,297
1342212200146,SUNW,266.0295399,398
1342212200154,YHOO,265.9904167,442
1342212200159,CSCO,264.7640097,367
1342212200166,DELL,265.2406709,194
1342212200172,GOOG,265.3194375,379
1342212200179,MSFT,265.3398219,500
1342212200185,ORCL,266.127047,386
1342212200192,SUNW,265.9741671,169
1342212200198,YHOO,265.9935539,370
1342212200205,CSCO,265.2799051,416
1342212200210,DELL,265.1680081,252
1342212200217,GOOG,263.4325194,231
1342212200223,MSFT,264.129267,240
1342212200230,ORCL,264.4369552,105
1342212200236,SUNW,263.8164753,183
1342212200243,YHOO,264.1550998,218
1342212200250,CSCO,264.8773887,193
1342212200256,DELL,263.776622,124
1342212200263,GOOG,262.6617735,249
1342212200269,MSFT,263.8557826,101
1342212200275,ORCL,264.1945082,239
1342212200281,SUNW,263.644064,103
1342212200288,YHOO,262.6646799,473
1342212200294,CSCO,261.4680556,385
1342212200301,DELL,260.9534789,309
1342212200308,GOOG,261.3717269,482
1342212200313,MSFT,261.4346357,134
1342212200320,ORCL,260.8615353,268
1342212200326,SUNW,262.191533,221
1342212200333,YHOO,262.9013242,130
1342212200339,CSCO,263.074916,418
1342212200345,DELL,264.5646161,227
1342212200352,GOOG,263.8303747,208
1342212200359,MSFT,264.3616103,473
1342212200364,ORCL,264.5924686,373
1342212200371,SUNW,265.3436458,160
1342212200377,YHOO,265.6114097,144
1342212200384,CSCO,265.5632071,117
1342212200390,DELL,265.2844739,475
1342212200396,GOOG,265.9847459,139
1342212200403,MSFT,266.3940361,212
1342212200409,ORCL,267.7495941,169
1342212200415,SUNW,268.1673663,266
1342212200422,YHOO,267.2816903,210
1342212200428,CSCO,267.2718646,309
1342212200434,DELL,268.4054573,288
1342212200441,GOOG,266.3447993,411
1342212200447,MSFT,265.0318407,135
