1599216028550,AirMeasurement,10,27,1080.5472195733687
1599216028553,AirMeasurement,10,25,1003.206498004762
1599216028556,AirMeasurement,10,12,465.04562650472457
1599216028563,AirMeasurement,10,4,115.03460165385079
1599216028564,AirMeasurement,10,49,2027.3338604251326
1599216028566,AirMeasurement,10,48,1974.0040163195702
1599216028571,AirMeasurement,10,12,470.8454757135584
1599216028580,AirMeasurement,10,11,398.5174377115369
1599216028584,AirMeasurement,10,23,931.9949308016763
1599216028592,AirMeasurement,10,27,1068.8924684627184
1599216028595,AirMeasurement,10,36,1481.2165766623516
1599216028603,AirMeasurement,10,5,175.7046289629326
1599216028606,AirMeasurement,10,29,1185.0665634994068
1599216028609,AirMeasurement,10,47,1926.1654847312434
1599216028610,AirMeasurement,10,25,1001.4575453443473
1599216028614,AirMeasurement,10,35,1436.8564917147828
1599216028624,AirMeasurement,10,4,142.59655866063983
1599216028626,AirMeasurement,10,37,1503.6386797802884
1599216028633,AirMeasurement,10,32,1302.6967641667995
1599216028636,AirMeasurement,10,26,1052.0586688700555
1599216028639,AirMeasurement,10,43,1760.0325573785412
1599216028647,AirMeasurement,10,5,184.07106172014485
1599216028649,AirMeasurement,10,29,1175.4094549446854
1599216028657,AirMeasurement,11,40,1649.3978145283738
1599216028670,AirMeasurement,11,2,21.61803317172518
1599216028671,AirMeasurement,11,34,1382.344553101483
1599216028674,AirMeasurement,11,50,2040.942852327346
1599216028683,AirMeasurement,11,6,207.39457333221563
1599216028686,AirMeasurement,11,45,1840.296391528624
1599216028688,AirMeasurement,11,41,1679.400630998915
1599216028700,AirMeasurement,11,19,746.0487292472287
1599216028706,AirMeasurement,11,13,486.69457242231937
1599216028715,AirMeasurement,11,7,253.12245965818738
1599216028719,AirMeasurement,11,30,1207.9356288355966
1599216028722,AirMeasurement,11,20,815.4241755384621
1599216028727,AirMeasurement,11,28,1126.017227444326
1599216028734,AirMeasurement,11,35,1437.181992668211
1599216028737,AirMeasurement,11,12,464.85315730616054
1599216028745,AirMeasurement,11,4,137.25991186181412
1599216028747,AirMeasurement,11,35,1427.3624389751024
1599216028754,AirMeasurement,11,49,2021.0190587080854
1599216028754,AirMeasurement,11,24,975.4747288299824
1599216028761,AirMeasurement,11,30,1206.7964596835347
1599216028767,AirMeasurement,11,31,1255.4748586212606
1599216028776,AirMeasurement,11,43,1766.5711350653662
1599216028780,AirMeasurement,11,15,584.5081425977669
1599216028783,AirMeasurement,11,46,1902.888335318673
1599216028787,AirMeasurement,11,5,176.56616772687968
1599216028790,AirMeasurement,12,34,1396.6119610372432
1599216028792,AirMeasurement,12,20,798.7734316534782
1599216028796,AirMeasurement,12,16,622.5756418175695
1599216028803,AirMeasurement,12,24,961.2951701324632
1599216028808,AirMeasurement,12,24,942.7024072296376
1599216028811,AirMeasurement,12,14,556.6869371381541
1599216028817,AirMeasurement,12,11,398.66395984324885
1599216028830,AirMeasurement,12,2,27.005653164060938
1599216028838,AirMeasurement,12,41,1688.6489794416739
1599216028838,AirMeasurement,12,50,2049.50312785335
1599216028842,AirMeasurement,12,18,725.3116669393648
1599216028844,AirMeasurement,12,18,694.2219099367223
1599216028856,AirMeasurement,12,11,434.47015569349725
1599216028859,AirMeasurement,12,23,919.3140276809972
1599216028872,AirMeasurement,12,17,666.625311410005
1599216028879,AirMeasurement,12,27,1082.4024880988186
1599216028882,AirMeasurement,12,42,1705.870571671131
1599216028883,AirMeasurement,12,20,808.806693796693
1599216028891,AirMeasurement,12,48,1973.26253677957
1599216028897,AirMeasurement,12,18,719.9511416799926
1599216028899,AirMeasurement,12,44,1784.2230698620588
1599216028903,AirMeasurement,12,50,2037.7783943815518
1599216028908,AirMeasurement,12,23,932.0431830540307
1599216028919,AirMeasurement,12,7,243.48622321163933
1599216028921,AirMeasurement,12,23,932.0585360130835
1599216028927,AirMeasurement,13,8,281.40959274844226
1599216028930,AirMeasurement,13,18,723.5678163727425
1599216028934,AirMeasurement,13,34,1361.3674622352967
1599216028939,AirMeasurement,13,44,1789.0633243524915
1599216028946,AirMeasurement,13,10,375.29484479844587
1599216028953,AirMeasurement,13,6,212.84443546163436
1599216028958,AirMeasurement,13,48,1956.4806647781002
1599216028962,AirMeasurement,13,28,1113.5848977978155
1599216028967,AirMeasurement,13,29,1172.2312890600413
1599216028969,AirMeasurement,13,30,1197.922698119098
1599216028975,AirMeasurement,13,42,1703.2803796163755
1599216028979,AirMeasurement,13,13,494.64493473838456
1599216028982,AirMeasurement,13,41,1675.7652944375545
1599216028988,AirMeasurement,13,8,291.536019029446
1599216028989,AirMeasurement,13,20,774.0901800324912
1599216028995,AirMeasurement,13,5,159.460681350851
1599216029000,AirMeasurement,13,20,775.4965172580481
1599216029003,AirMeasurement,13,32,1310.7517374619201
1599216029009,AirMeasurement,13,22,859.6607901703259
1599216029013,AirMeasurement,13,37,1501.473220636656
1599216029015,AirMeasurement,13,45,1859.1401465748615
1599216029022,AirMeasurement,13,50,2049.628575897038
1599216029029,AirMeasurement,13,33,1328.9861018104227
1599216029030,AirMeasurement,13,23,903.8848423191265
1599216029033,AirMeasurement,13,20,776.3466504117289
1599216029039,AirMeasurement,14,38,1559.8826572965772
1599216029042,AirMeasurement,14,44,1803.3770357437554
1599216029044,AirMeasurement,14,13,483.7030239887047
1599216029049,AirMeasurement,14,30,1229.279618621406
1599216029057,AirMeasurement,14,7,264.56041618495556
1599216029060,AirMeasurement,14,47,1919.7929880913775
1599216029063,AirMeasurement,14,47,1931.293054897104
1599216029070,AirMeasurement,14,30,1214.951045590117
1599216029080,AirMeasurement,14,3,79.72028220590538
1599216029081,AirMeasurement,14,33,1358.4314572438705
1599216029088,AirMeasurement,14,22,870.4379430419651
1599216029100,AirMeasurement,14,19,744.3149844829306
1599216029101,AirMeasurement,14,36,1469.1212880379305
1599216029106,AirMeasurement,14,29,1159.5750419150086
1599216029107,AirMeasurement,14,30,1213.9064455949722
1599216029113,AirMeasurement,14,28,1113.118366408536
1599216029120,AirMeasurement,14,13,506.92023595339214
1599216029128,AirMeasurement,14,30,1204.6966503626052
1599216029131,AirMeasurement,14,33,1339.5289324733167
1599216029137,AirMeasurement,14,21,849.5100689354214
1599216029140,AirMeasurement,14,33,1323.37615530494
1599216029144,AirMeasurement,14,26,1036.822294555239
1599216029154,AirMeasurement,14,7,261.78060957011166
1599216029154,AirMeasurement,14,41,1663.4078215698273
1599216029157,AirMeasurement,14,47,1908.5628909922505
1599216029162,AirMeasurement,15,24,945.1517594849754
1599216029166,AirMeasurement,15,6,223.87327771790248
1599216029172,AirMeasurement,15,21,822.6224441636857
1599216029173,AirMeasurement,15,36,1449.0892272351518
1599216029180,AirMeasurement,15,7,238.937071257632
1599216029183,AirMeasurement,15,15,585.3542069320841
1599216029190,AirMeasurement,15,42,1730.7406248740847
1599216029193,AirMeasurement,15,37,1522.8271423270546
1599216029199,AirMeasurement,15,47,1935.6188403290387
1599216029204,AirMeasurement,15,11,430.21333255575297
1599216029210,AirMeasurement,15,17,681.7647866736784
1599216029214,AirMeasurement,15,4,126.64750705263091
1599216029221,AirMeasurement,15,8,288.22022023456043
1599216029228,AirMeasurement,15,17,670.4979943477899
1599216029235,AirMeasurement,15,1,16.511279580953335
1599216029242,AirMeasurement,15,2,62.16409737007946
1599216029246,AirMeasurement,15,34,1376.9991385805583
1599216029253,AirMeasurement,15,13,520.4354781669131
1599216029255,AirMeasurement,15,38,1555.7661501995328
1599216029256,AirMeasurement,15,48,1954.484836925976
1599216029259,AirMeasurement,15,47,1940.3575631288863
1599216029264,AirMeasurement,15,41,1666.0635588096663
1599216029264,AirMeasurement,15,45,1835.1988398613903
1599216029268,AirMeasurement,15,34,1378.9712010978108
1599216029278,AirMeasurement,15,31,1270.009498354034
1599216029279,AirMeasurement,16,17,655.3686927074737
1599216029287,AirMeasurement,16,11,417.0334600790987
1599216029288,AirMeasurement,16,34,1371.0055840062366
1599216029300,AirMeasurement,16,2,45.406078188061386
1599216029301,AirMeasurement,16,32,1283.9321201354926
1599216029308,AirMeasurement,16,44,1803.4783020757955
1599216029317,AirMeasurement,16,9,343.7658800862146
1599216029319,AirMeasurement,16,36,1482.418686648436
1599216029322,AirMeasurement,16,21,851.0836478279108
1599216029325,AirMeasurement,16,42,1726.91267924514
1599216029328,AirMeasurement,16,38,1539.0086090280984
1599216029331,AirMeasurement,16,36,1471.2802743593538
1599216029338,AirMeasurement,16,13,511.5634021998019
1599216029339,AirMeasurement,16,46,1891.8319731416047
1599216029347,AirMeasurement,16,48,1985.8592858249933
1599216029352,AirMeasurement,16,38,1528.7836643450262
1599216029355,AirMeasurement,16,44,1797.6913546175676
1599216029358,AirMeasurement,16,22,893.5501956850425
1599216029366,AirMeasurement,16,24,942.6109370741115
1599216029370,AirMeasurement,16,13,489.7385730219219
1599216029377,AirMeasurement,16,15,587.0445118021355
1599216029380,AirMeasurement,16,32,1288.6606632534465
1599216029386,AirMeasurement,16,5,146.53029004772753
1599216029389,AirMeasurement,16,20,812.6858648420182
1599216029397,AirMeasurement,16,2,40.64218375454422
1599216029406,AirMeasurement,17,26,1042.2541564426049
1599216029409,AirMeasurement,17,25,996.6717414495645
1599216029412,AirMeasurement,17,45,1824.8696668083512
1599216029419,AirMeasurement,17,13,486.6387029826238
1599216029424,AirMeasurement,17,28,1126.8951611665677
1599216029428,AirMeasurement,17,43,1744.699304414584
1599216029433,AirMeasurement,17,35,1431.4676636103723
1599216029443,AirMeasurement,17,3,74.5244045343461
1599216029446,AirMeasurement,17,39,1598.3557787092932
1599216029450,AirMeasurement,17,46,1868.7160908151643
1599216029457,AirMeasurement,17,29,1164.0787333261353
1599216029463,AirMeasurement,17,27,1074.8340878796491
1599216029466,AirMeasurement,17,37,1523.1075032854408
1599216029471,AirMeasurement,17,8,305.1019550949648
1599216029474,AirMeasurement,17,31,1243.4686415547676
1599216029478,AirMeasurement,17,8,299.36337303036765
1599216029484,AirMeasurement,17,42,1732.5706990997235
1599216029487,AirMeasurement,17,22,863.3587345039389
1599216029488,AirMeasurement,17,26,1031.573717610762
1599216029491,AirMeasurement,17,38,1566.8927828876804
1599216029493,AirMeasurement,17,29,1179.1222198418352
1599216029495,AirMeasurement,17,31,1248.9631315555666
1599216029499,AirMeasurement,17,44,1797.7618865588013
1599216029502,AirMeasurement,17,50,2039.4199947540885
1599216029508,AirMeasurement,17,6,218.86030001660663
1599216029510,AirMeasurement,18,39,1569.2279565697463
1599216029518,AirMeasurement,18,14,524.351897142069
1599216029519,AirMeasurement,18,15,603.899420956964
1599216029528,AirMeasurement,18,39,1596.1278025414001
1599216029534,AirMeasurement,18,14,547.1705542271986
1599216029539,AirMeasurement,18,10,376.3903332144148
1599216029543,AirMeasurement,18,16,624.4898975418681
1599216029546,AirMeasurement,18,48,1954.7929520103985
1599216029550,AirMeasurement,18,24,968.3895291147703
1599216029555,AirMeasurement,18,48,1960.686057381499
1599216029563,AirMeasurement,18,47,1940.3101297407666
1599216029566,AirMeasurement,18,38,1551.2879965628047
1599216029568,AirMeasurement,18,20,785.9488996612931
1599216029583,AirMeasurement,18,25,999.103079640781
1599216029593,AirMeasurement,18,39,1583.7019094888312
1599216029597,AirMeasurement,18,10,394.4055692495987
1599216029604,AirMeasurement,18,41,1658.2703372326775
1599216029613,AirMeasurement,18,40,1641.1107360409608
1599216029618,AirMeasurement,18,4,144.0012730004186
1599216029629,AirMeasurement,18,8,286.85303909896646
1599216029636,AirMeasurement,18,27,1095.033261280892
1599216029637,AirMeasurement,18,33,1340.5918341295626
1599216029643,AirMeasurement,18,12,451.8172165619725
1599216029645,AirMeasurement,18,37,1493.5646227750472
1599216029647,AirMeasurement,18,50,2036.0823781571833
1599216029650,AirMeasurement,19,40,1621.908719367578
1599216029654,AirMeasurement,19,41,1658.8184745736273
1599216029657,AirMeasurement,19,30,1211.7710888194065
1599216029662,AirMeasurement,19,47,1938.3434425477499
1599216029666,AirMeasurement,19,17,660.2270334058272
1599216029673,AirMeasurement,19,50,2038.0279779972545
1599216029677,AirMeasurement,19,25,1017.8277112439142
1599216029679,AirMeasurement,19,33,1345.7464931210382
1599216029682,AirMeasurement,19,37,1501.09727113886
1599216029689,AirMeasurement,19,32,1279.6251917689287
1599216029693,AirMeasurement,19,43,1765.7995407799262
1599216029700,AirMeasurement,19,5,167.15734134486902
1599216029707,AirMeasurement,19,2,44.29433509437584
1599216029707,AirMeasurement,19,31,1257.256224259978
1599216029710,AirMeasurement,19,32,1312.8048032893482
1599216029713,AirMeasurement,19,28,1137.316229041385
1599216029717,AirMeasurement,19,24,966.914583126382
1599216029724,AirMeasurement,19,4,139.85175460769105
1599216029739,AirMeasurement,19,6,196.11619623223015
1599216029744,AirMeasurement,19,25,985.7850445856304
1599216029744,AirMeasurement,19,28,1110.7309039912507
1599216029747,AirMeasurement,19,34,1373.952701547233
1599216029752,AirMeasurement,19,47,1937.0195791591143
1599216029755,AirMeasurement,19,27,1088.901616199814
1599216029761,AirMeasurement,19,20,808.8057749856005
1599216029765,AirMeasurement,20,41,1661.5439850396365
1599216029770,AirMeasurement,20,20,796.4308982810976
1599216029772,AirMeasurement,20,42,1729.742533343822
1599216029780,AirMeasurement,20,28,1126.3617059720893
1599216029781,AirMeasurement,20,49,2008.3956322850574
1599216029787,AirMeasurement,20,26,1057.2707188963122
1599216029791,AirMeasurement,20,37,1491.0930757487913
1599216029797,AirMeasurement,20,9,340.9097265617898
1599216029803,AirMeasurement,20,46,1867.912251458534
1599216029810,AirMeasurement,20,30,1208.5966253255528
1599216029812,AirMeasurement,20,19,756.4256094521779
1599216029813,AirMeasurement,20,23,936.6358400847057
1599216029815,AirMeasurement,20,49,2005.489666546721
1599216029818,AirMeasurement,20,36,1456.4933203464652
1599216029827,AirMeasurement,20,3,93.885243212785
1599216029829,AirMeasurement,20,37,1488.0450014114062
1599216029834,AirMeasurement,20,18,708.3801031914145
1599216029838,AirMeasurement,20,19,736.7207754211635
1599216029842,AirMeasurement,20,18,698.2836770008595
1599216029846,AirMeasurement,20,27,1107.8629699206547
1599216029848,AirMeasurement,20,19,766.0645356340502
1599216029855,AirMeasurement,20,17,654.1200498750278
1599216029858,AirMeasurement,20,43,1766.1007079840992
1599216029862,AirMeasurement,20,27,1084.196266718388
1599216029865,AirMeasurement,20,39,1596.13327919319
1599216029872,AirMeasurement,21,24,973.7767943003671
1599216029877,AirMeasurement,21,48,1978.4935009253993
1599216029879,AirMeasurement,21,16,631.9494571498396
1599216029890,AirMeasurement,21,3,90.67404931678364
1599216029892,AirMeasurement,21,50,2038.942758932445
1599216029897,AirMeasurement,21,49,2017.313882645074
1599216029905,AirMeasurement,21,3,83.50072084729831
1599216029908,AirMeasurement,21,30,1208.1682967147988
1599216029912,AirMeasurement,21,20,790.715138987275
1599216029917,AirMeasurement,21,23,939.1331565157759
1599216029923,AirMeasurement,21,7,243.63489980791027
1599216029926,AirMeasurement,21,10,385.89482578234777
1599216029931,AirMeasurement,21,47,1914.4734973084505
1599216029941,AirMeasurement,21,44,1782.27494102189
1599216029947,AirMeasurement,21,25,983.7344063437924
1599216029951,AirMeasurement,21,8,297.84159746103774
